"","cancion_nombre","cancion_popularidad","cancion_artista","cancion_artista_completo","cancion_album","cancion_numero","pais_nombre","feature_bailabilidad","feature_energia","feature_clave","feature_fuerza","feature_modo","feature_hablado","feature_acustico","feature_instrumental","feature_en_vivo","feature_positividad","feature_tempo","feature_duracion_ms","feature_tiempo_compas","album_fecha"
"841","Reggaeton",82,"J Balvin","J Balvin","Reggaeton",39,"Argentina",0.747,0.74,4,-4.325,0,0.191,0.0165,9.94e-05,0.101,0.552,176.059,158800,4,"2018-11-17"
"842","Blurry",42,"Thespaacedoutslackerz","Thespaacedoutslackerz","Blurry EP",40,"Argentina",0.733,0.58,11,-8.127,0,0.136,0.0453,0.0369,0.091,0.17,105.034,187455,4,"2019-06-07"
"843","Baila Baila Baila",87,"Ozuna","Ozuna","Baila Baila Baila",41,"Argentina",0.816,0.754,11,-2.75,0,0.111,0.0361,0,0.217,0.533,99.966,158400,4,"2019-01-05"
"844","I Don't Care (with Justin Bieber)",99,"Ed Sheeran","Ed Sheeran feat. Justin Bieber","I Don't Care (with Justin Bieber)",42,"Argentina",0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,219947,4,"2019-05-10"
"845","Naked",1,"A-SHO","A-SHO","Naked",43,"Argentina",0.688,0.45,0,-7.542,0,0.132,0.0262,7.53e-06,0.323,0.617,107.885,197830,4,"2019-06-21"
"846","Baila Baila Baila - Remix",87,"Ozuna","Ozuna feat. Daddy Yankee feat. J Balvin feat. Farruko feat. Anuel Aa","Baila Baila Baila (Remix) [feat. Farruko, Anuel Aa]",44,"Argentina",0.785,0.572,2,-7.504,1,0.123,0.0598,0,0.218,0.49,100.016,235284,4,"2019-04-25"
"847","Créeme",71,"Karol G","Karol G feat. Maluma","OCEAN",45,"Argentina",0.715,0.874,6,-3.576,1,0.0548,0.126,0.000162,0.105,0.652,96.995,214293,4,"2019-05-03"
"848","Demasiado Loco",75,"Paulo Londra","Paulo Londra","Homerun",46,"Argentina",0.824,0.377,1,-8.859,0,0.452,0.327,0,0.121,0.403,85.014,166549,4,"2019-05-23"
"849","Visto a las 00:00",74,"Cazzu","Cazzu","Error 93",47,"Argentina",0.671,0.554,7,-7.28,1,0.479,0.643,2.08e-05,0.126,0.24,177.644,180990,4,"2019-06-03"
"850","Eclipse",71,"Lit Killah","Lit Killah","Eclipse",48,"Argentina",0.715,0.691,4,-5.405,0,0.111,0.413,0,0.166,0.381,93.024,208103,4,"2019-04-25"
"851","Me Voy",71,"Rombai","Rombai","Me Voy",49,"Argentina",0.531,0.752,9,-3.33,0,0.2,0.214,0,0.145,0.884,192.443,177787,4,"2018-09-28"
"852","Maldita Abusadora",73,"Paulo Londra","Paulo Londra","Homerun",50,"Argentina",0.781,0.373,7,-9.35,0,0.121,0.619,0,0.348,0.669,117.98,250297,4,"2019-05-23"
"853","Otro Trago",96,"Sech","Sech feat. Darell","Sueños",1,"Venezuela",0.747,0.7,0,-4.669,1,0.341,0.136,0.000167,0.11,0.62,176.036,225933,4,"2019-04-19"
"854","Callaita",92,"Bad Bunny","Bad Bunny feat. Tainy","Callaita",2,"Venezuela",0.61,0.624,2,-4.773,1,0.309,0.6,2.12e-06,0.243,0.244,176.169,250534,4,"2019-05-31"
"855","Soltera - Remix",94,"Lunay","Lunay feat. Daddy Yankee feat. Bad Bunny","Soltera (Remix)",3,"Venezuela",0.795,0.783,5,-4.271,1,0.0432,0.361,0,0.437,0.8,92.016,266087,4,"2019-05-10"
"856","Que Mas Pues - Remix",88,"Sech","Sech feat. Justin Quiles feat. Maluma feat. Nicky Jam feat. Farruko feat. Dalex feat. Lenny Tavárez","Sueños",4,"Venezuela",0.648,0.661,11,-5.027,1,0.195,0.121,2.33e-06,0.12,0.813,113.363,305962,5,"2019-04-19"
"857","11 PM",89,"Maluma","Maluma","11:11",5,"Venezuela",0.777,0.712,10,-4.84,1,0.277,0.217,0,0.091,0.68,95.692,175733,4,"2019-05-17"
"858","Cuaderno",86,"Dalex","Dalex feat. Nicky Jam feat. Justin Quiles feat. Sech feat. Lenny Tavárez feat. Feid feat. Rafa Pabön","Climaxxx",6,"Venezuela",0.681,0.648,1,-5.021,0,0.38,0.524,0,0.104,0.687,172.019,286507,4,"2019-05-10"
"859","Pa Mí - Remix",90,"Dalex","Dalex feat. Rafa Pabön feat. Khea feat. Sech feat. Feid feat. Cazzu feat. Lenny Tavárez","Climaxxx",7,"Venezuela",0.688,0.62,11,-8.029,0,0.22,0.753,5.27e-06,0.158,0.727,170.018,360960,4,"2019-05-10"
"860","Te Robaré",91,"Nicky Jam","Nicky Jam feat. Ozuna","Te Robaré",8,"Venezuela",0.673,0.752,2,-3.572,0,0.0561,0.241,4.51e-05,0.0813,0.797,175.997,201818,4,"2019-03-22"
"861","Verte Ir",91,"DJ Luian","DJ Luian feat. Mambo Kingz feat. Anuel Aa feat. Nicky Jam feat. Darell feat. Brytiago","Verte Ir",9,"Venezuela",0.857,0.647,11,-4.152,0,0.0984,0.391,1.2e-06,0.0842,0.553,95.982,267500,4,"2019-03-28"
"862","Tal Vez",79,"Paulo Londra","Paulo Londra","Homerun",10,"Venezuela",0.855,0.649,8,-2.443,1,0.151,0.25,0,0.0801,0.741,161.986,263899,4,"2019-05-23"
"863","La Boca",84,"Mau y Ricky","Mau y Ricky feat. Camilo","Para Aventuras y Curiosidades",11,"Venezuela",0.618,0.795,2,-1.8,1,0.113,0.0655,0,0.309,0.76,185.901,206279,4,"2019-05-03"
"864","No Me Conoce - Remix",78,"Jhay Cortez","Jhay Cortez feat. J Balvin feat. Bad Bunny","Famouz",12,"Venezuela",0.806,0.786,10,-3.831,0,0.0741,0.145,0,0.0935,0.58,91.973,309120,4,"2019-05-24"
"865","Destino",64,"Greeicy","Greeicy feat. Nacho","Baila",13,"Venezuela",0.701,0.767,0,-3.055,1,0.0746,0.0135,7.29e-06,0.0612,0.695,188.085,180480,4,"2019-05-17"
"866","Con Calma",95,"Daddy Yankee","Daddy Yankee feat. Snow","Con Calma",14,"Venezuela",0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,193227,4,"2019-01-24"
"867","Con Altura",91,"ROSALÍA","ROSALÍA feat. J Balvin feat. El Guincho","Con Altura",15,"Venezuela",0.882,0.689,6,-4.027,1,0.124,0.39,0.00325,0.0501,0.746,97.963,161627,4,"2019-03-28"
"868","Si Se Da",87,"Myke Towers","Myke Towers feat. Farruko","Si Se Da",16,"Venezuela",0.83,0.71,11,-5.523,0,0.326,0.374,0,0.0877,0.703,93.977,237013,4,"2019-02-26"
"869","Solita",79,"Sech","Sech feat. Farruko feat. Zion & Lennox","Sueños",17,"Venezuela",0.679,0.831,2,-1.866,1,0.109,0.159,1.1e-06,0.097,0.88,88.792,219520,4,"2019-04-19"
"870","HP",83,"Maluma","Maluma","11:11",18,"Venezuela",0.837,0.791,4,-3.157,0,0.0773,0.252,1.14e-06,0.188,0.618,91.98,184436,4,"2019-05-17"
"871","Calma - Remix",91,"Pedro Capó","Pedro Capó feat. Farruko","Calma (Remix)",19,"Venezuela",0.826,0.773,11,-4.218,0,0.0524,0.323,0,0.143,0.761,126.899,238200,4,"2018-10-05"
"872","Desconocidos",73,"Mau y Ricky","Mau y Ricky feat. Manuel Turizo feat. Camilo","Para Aventuras y Curiosidades",20,"Venezuela",0.719,0.753,7,-4.891,1,0.179,0.118,4.21e-06,0.212,0.675,174.107,204564,4,"2019-05-03"
"873","Te Vi",87,"Piso 21","Piso 21 feat. Micro Tdh","Te Vi",21,"Venezuela",0.877,0.777,1,-4.246,1,0.117,0.0446,3.46e-05,0.0863,0.706,102.02,231848,4,"2018-12-14"
"874","Esclavo de Tus Besos",86,"Manuel Turizo","Manuel Turizo feat. Ozuna","Esclavo de Tus Besos",22,"Venezuela",0.805,0.671,5,-5.316,1,0.111,0.113,0,0.278,0.522,90.979,219302,4,"2019-02-15"
"875","Amor Genuino",83,"Ozuna","Ozuna","Amor Genuino",23,"Venezuela",0.442,0.445,10,-4.071,0,0.0381,0.653,0,0.118,0.423,85.744,179937,4,"2019-06-04"
"876","Adan y Eva",74,"Paulo Londra","Paulo Londra","Homerun",24,"Venezuela",0.767,0.709,1,-4.47,1,0.336,0.323,0,0.0745,0.72,171.993,256972,4,"2019-05-23"
"877","Contra La Pared",88,"Sean Paul","Sean Paul feat. J Balvin","Contra La Pared",25,"Venezuela",0.828,0.588,2,-7.14,1,0.118,0.0156,0,0.124,0.598,94.052,224681,4,"2019-03-14"
"878","Un Año",74,"Sebastian Yatra","Sebastian Yatra feat. Reik","FANTASÍA",26,"Venezuela",0.773,0.378,1,-7.062,0,0.0531,0.14,0,0.133,0.513,94.946,163813,4,"2019-04-12"
"879","Secreto",89,"Anuel Aa","Anuel Aa feat. Karol G","Secreto",27,"Venezuela",0.807,0.803,11,-4.156,1,0.126,0.602,0.00853,0.136,0.706,91.987,258800,4,"2019-01-15"
"880","Loco Contigo (with J. Balvin & Tyga)",81,"DJ Snake","DJ Snake feat. J Balvin feat. Tyga","Loco Contigo (with J. Balvin & Tyga)",28,"Venezuela",0.814,0.74,1,-3.076,0,0.0637,0.278,1.45e-06,0.102,0.337,96.069,185195,4,"2019-06-13"
"881","Baila Baila Baila - Remix",87,"Ozuna","Ozuna feat. Daddy Yankee feat. J Balvin feat. Farruko feat. Anuel Aa","Baila Baila Baila (Remix) [feat. Farruko, Anuel Aa]",29,"Venezuela",0.785,0.572,2,-7.504,1,0.123,0.0598,0,0.218,0.49,100.016,235284,4,"2019-04-25"
"882","bad guy",100,"Billie Eilish","Billie Eilish","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",30,"Venezuela",0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,4,"2019-03-29"
"883","Pa Olvidarte (feat. Manuel Turizo) - Remix",81,"ChocQuibTown","ChocQuibTown feat. Zion & Lennox feat. Farruko feat. Manuel Turizo","Pa Olvidarte (feat. Manuel Turizo) [Remix]",31,"Venezuela",0.724,0.791,7,-5.411,1,0.169,0.0441,6.55e-06,0.239,0.856,176.011,256418,4,"2019-02-01"
"884","Amanece",86,"Anuel Aa","Anuel Aa feat. Haze","Amanece",32,"Venezuela",0.79,0.631,8,-5.549,0,0.0425,0.437,0,0.158,0.889,94.039,190005,4,"2018-12-14"
"885","Déjate Querer",83,"Lalo Ebratt","Lalo Ebratt feat. Sebastian Yatra feat. Yera feat. Trapical Minds","Déjate Querer",33,"Venezuela",0.755,0.792,6,-4.238,1,0.0484,0.028,0,0.0754,0.844,106.014,202824,4,"2019-02-28"
"886","No Te Vayas",77,"Camilo","Camilo","No Te Vayas",34,"Venezuela",0.766,0.721,6,-4.46,0,0.0738,0.0527,0,0.128,0.81,92.001,201227,4,"2019-03-29"
"887","Ella Quiere Beber - Remix",85,"Anuel Aa","Anuel Aa feat. Romeo Santos","Ella Quiere Beber (Remix)",35,"Venezuela",0.75,0.665,8,-3.083,1,0.124,0.265,0,0.0515,0.697,95.239,219357,4,"2018-11-02"
"888","No Es Justo",76,"J Balvin","J Balvin feat. Zion & Lennox","Vibras",36,"Venezuela",0.684,0.811,7,-4.494,1,0.0714,0.161,0.000363,0.0871,0.721,87.866,250840,4,"2018-05-25"
"889","Sígueme - Remix",63,"Feid","Feid feat. Sech","19",37,"Venezuela",0.685,0.515,1,-5.662,0,0.241,0.62,6.44e-05,0.107,0.664,86.492,201813,4,"2019-05-17"
"890","Cristina",73,"Sebastian Yatra","Sebastian Yatra","FANTASÍA",38,"Venezuela",0.411,0.508,5,-4.342,1,0.0557,0.29,0,0.123,0.668,81.96,201627,3,"2019-04-12"
"891","I Don't Care (with Justin Bieber)",99,"Ed Sheeran","Ed Sheeran feat. Justin Bieber","I Don't Care (with Justin Bieber)",39,"Venezuela",0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,219947,4,"2019-05-10"
"892","Créeme",71,"Karol G","Karol G feat. Maluma","OCEAN",40,"Venezuela",0.715,0.874,6,-3.576,1,0.0548,0.126,0.000162,0.105,0.652,96.995,214293,4,"2019-05-03"
"893","Miss Lonely - Dimelo Flow Remix",75,"Sech","Sech feat. Justin Quiles feat. De La Ghetto feat. Dimelo Flow","Sueños",41,"Venezuela",0.669,0.711,0,-5.461,1,0.156,0.176,0,0.024,0.717,81.921,240366,4,"2019-04-19"
"894","MIA (feat. Drake)",87,"Bad Bunny","Bad Bunny feat. Drake","MIA (feat. Drake)",42,"Venezuela",0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,210368,4,"2018-10-11"
"895","Presiento",70,"Morat","Morat feat. Aitana","Balas Perdidas (Edición Especial)",43,"Venezuela",0.711,0.727,2,-3.15,1,0.162,0.168,0,0.296,0.465,180.039,174380,4,"2018-10-25"
"896","Qué Más Pues",75,"Sech","Sech feat. Justin Quiles","The Sensation",44,"Venezuela",0.563,0.565,8,-5.514,0,0.376,0.065,0.000169,0.0855,0.818,169.841,203667,4,"2018-12-06"
"897","Punto G",73,"Karol G","Karol G","OCEAN",45,"Venezuela",0.791,0.746,6,-4.716,1,0.0907,0.00938,0.000117,0.125,0.905,165.994,183160,4,"2019-05-03"
"898","Latina (feat. Maluma)",77,"Reykon","Reykon feat. Maluma","Latina (feat. Maluma)",46,"Venezuela",0.826,0.713,9,-4.017,0,0.129,0.0748,0,0.331,0.75,102.071,226739,4,"2019-05-31"
"899","Sola",77,"Manuel Turizo","Manuel Turizo","Sola",47,"Venezuela",0.704,0.706,11,-5.233,0,0.111,0.483,0,0.0965,0.856,92.965,195044,4,"2018-11-09"
"900","Baby",80,"Amenazzy","Amenazzy feat. Nicky Jam feat. Farruko","Baby",48,"Venezuela",0.7,0.71,11,-4.835,1,0.0532,0.327,0,0.129,0.582,167.971,235973,4,"2018-12-21"
"901","Reggaeton",82,"J Balvin","J Balvin","Reggaeton",49,"Venezuela",0.747,0.74,4,-4.325,0,0.191,0.0165,9.94e-05,0.101,0.552,176.059,158800,4,"2018-11-17"
"902","Tiene Novio",74,"Sech","Sech feat. Manuel Turizo","Sueños",50,"Venezuela",0.711,0.716,5,-5.914,1,0.0424,0.146,4.05e-06,0.0542,0.842,92.996,220945,4,"2019-04-19"
"903","Otro Trago",96,"Sech","Sech feat. Darell","Sueños",51,"Venezuela",0.747,0.7,0,-4.669,1,0.341,0.136,0.000167,0.11,0.62,176.036,225933,4,"2019-04-19"
"904","Callaita",92,"Bad Bunny","Bad Bunny feat. Tainy","Callaita",52,"Venezuela",0.61,0.624,2,-4.773,1,0.309,0.6,2.12e-06,0.243,0.244,176.169,250534,4,"2019-05-31"
"905","Soltera - Remix",94,"Lunay","Lunay feat. Daddy Yankee feat. Bad Bunny","Soltera (Remix)",53,"Venezuela",0.795,0.783,5,-4.271,1,0.0432,0.361,0,0.437,0.8,92.016,266087,4,"2019-05-10"
"906","Que Mas Pues - Remix",88,"Sech","Sech feat. Justin Quiles feat. Maluma feat. Nicky Jam feat. Farruko feat. Dalex feat. Lenny Tavárez","Sueños",54,"Venezuela",0.648,0.661,11,-5.027,1,0.195,0.121,2.33e-06,0.12,0.813,113.363,305962,5,"2019-04-19"
"907","11 PM",89,"Maluma","Maluma","11:11",55,"Venezuela",0.777,0.712,10,-4.84,1,0.277,0.217,0,0.091,0.68,95.692,175733,4,"2019-05-17"
"908","Cuaderno",86,"Dalex","Dalex feat. Nicky Jam feat. Justin Quiles feat. Sech feat. Lenny Tavárez feat. Feid feat. Rafa Pabön","Climaxxx",56,"Venezuela",0.681,0.648,1,-5.021,0,0.38,0.524,0,0.104,0.687,172.019,286507,4,"2019-05-10"
"909","Pa Mí - Remix",90,"Dalex","Dalex feat. Rafa Pabön feat. Khea feat. Sech feat. Feid feat. Cazzu feat. Lenny Tavárez","Climaxxx",57,"Venezuela",0.688,0.62,11,-8.029,0,0.22,0.753,5.27e-06,0.158,0.727,170.018,360960,4,"2019-05-10"
"910","Te Robaré",91,"Nicky Jam","Nicky Jam feat. Ozuna","Te Robaré",58,"Venezuela",0.673,0.752,2,-3.572,0,0.0561,0.241,4.51e-05,0.0813,0.797,175.997,201818,4,"2019-03-22"
"911","Verte Ir",91,"DJ Luian","DJ Luian feat. Mambo Kingz feat. Anuel Aa feat. Nicky Jam feat. Darell feat. Brytiago","Verte Ir",59,"Venezuela",0.857,0.647,11,-4.152,0,0.0984,0.391,1.2e-06,0.0842,0.553,95.982,267500,4,"2019-03-28"
"912","Tal Vez",79,"Paulo Londra","Paulo Londra","Homerun",60,"Venezuela",0.855,0.649,8,-2.443,1,0.151,0.25,0,0.0801,0.741,161.986,263899,4,"2019-05-23"
"913","La Boca",84,"Mau y Ricky","Mau y Ricky feat. Camilo","Para Aventuras y Curiosidades",61,"Venezuela",0.618,0.795,2,-1.8,1,0.113,0.0655,0,0.309,0.76,185.901,206279,4,"2019-05-03"
"914","No Me Conoce - Remix",78,"Jhay Cortez","Jhay Cortez feat. J Balvin feat. Bad Bunny","Famouz",62,"Venezuela",0.806,0.786,10,-3.831,0,0.0741,0.145,0,0.0935,0.58,91.973,309120,4,"2019-05-24"
"915","Destino",64,"Greeicy","Greeicy feat. Nacho","Baila",63,"Venezuela",0.701,0.767,0,-3.055,1,0.0746,0.0135,7.29e-06,0.0612,0.695,188.085,180480,4,"2019-05-17"
"916","Con Calma",95,"Daddy Yankee","Daddy Yankee feat. Snow","Con Calma",64,"Venezuela",0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,193227,4,"2019-01-24"
"917","Con Altura",91,"ROSALÍA","ROSALÍA feat. J Balvin feat. El Guincho","Con Altura",65,"Venezuela",0.882,0.689,6,-4.027,1,0.124,0.39,0.00325,0.0501,0.746,97.963,161627,4,"2019-03-28"
"918","Si Se Da",87,"Myke Towers","Myke Towers feat. Farruko","Si Se Da",66,"Venezuela",0.83,0.71,11,-5.523,0,0.326,0.374,0,0.0877,0.703,93.977,237013,4,"2019-02-26"
"919","Solita",79,"Sech","Sech feat. Farruko feat. Zion & Lennox","Sueños",67,"Venezuela",0.679,0.831,2,-1.866,1,0.109,0.159,1.1e-06,0.097,0.88,88.792,219520,4,"2019-04-19"
"920","HP",83,"Maluma","Maluma","11:11",68,"Venezuela",0.837,0.791,4,-3.157,0,0.0773,0.252,1.14e-06,0.188,0.618,91.98,184436,4,"2019-05-17"
"921","Calma - Remix",91,"Pedro Capó","Pedro Capó feat. Farruko","Calma (Remix)",69,"Venezuela",0.826,0.773,11,-4.218,0,0.0524,0.323,0,0.143,0.761,126.899,238200,4,"2018-10-05"
"922","Desconocidos",73,"Mau y Ricky","Mau y Ricky feat. Manuel Turizo feat. Camilo","Para Aventuras y Curiosidades",70,"Venezuela",0.719,0.753,7,-4.891,1,0.179,0.118,4.21e-06,0.212,0.675,174.107,204564,4,"2019-05-03"
"923","Te Vi",87,"Piso 21","Piso 21 feat. Micro Tdh","Te Vi",71,"Venezuela",0.877,0.777,1,-4.246,1,0.117,0.0446,3.46e-05,0.0863,0.706,102.02,231848,4,"2018-12-14"
"924","Esclavo de Tus Besos",86,"Manuel Turizo","Manuel Turizo feat. Ozuna","Esclavo de Tus Besos",72,"Venezuela",0.805,0.671,5,-5.316,1,0.111,0.113,0,0.278,0.522,90.979,219302,4,"2019-02-15"
"925","Amor Genuino",83,"Ozuna","Ozuna","Amor Genuino",73,"Venezuela",0.442,0.445,10,-4.071,0,0.0381,0.653,0,0.118,0.423,85.744,179937,4,"2019-06-04"
"926","Adan y Eva",74,"Paulo Londra","Paulo Londra","Homerun",74,"Venezuela",0.767,0.709,1,-4.47,1,0.336,0.323,0,0.0745,0.72,171.993,256972,4,"2019-05-23"
"927","Contra La Pared",88,"Sean Paul","Sean Paul feat. J Balvin","Contra La Pared",75,"Venezuela",0.828,0.588,2,-7.14,1,0.118,0.0156,0,0.124,0.598,94.052,224681,4,"2019-03-14"
"928","Un Año",74,"Sebastian Yatra","Sebastian Yatra feat. Reik","FANTASÍA",76,"Venezuela",0.773,0.378,1,-7.062,0,0.0531,0.14,0,0.133,0.513,94.946,163813,4,"2019-04-12"
"929","Secreto",89,"Anuel Aa","Anuel Aa feat. Karol G","Secreto",77,"Venezuela",0.807,0.803,11,-4.156,1,0.126,0.602,0.00853,0.136,0.706,91.987,258800,4,"2019-01-15"
"930","Loco Contigo (with J. Balvin & Tyga)",81,"DJ Snake","DJ Snake feat. J Balvin feat. Tyga","Loco Contigo (with J. Balvin & Tyga)",78,"Venezuela",0.814,0.74,1,-3.076,0,0.0637,0.278,1.45e-06,0.102,0.337,96.069,185195,4,"2019-06-13"
"931","Baila Baila Baila - Remix",87,"Ozuna","Ozuna feat. Daddy Yankee feat. J Balvin feat. Farruko feat. Anuel Aa","Baila Baila Baila (Remix) [feat. Farruko, Anuel Aa]",79,"Venezuela",0.785,0.572,2,-7.504,1,0.123,0.0598,0,0.218,0.49,100.016,235284,4,"2019-04-25"
"932","bad guy",100,"Billie Eilish","Billie Eilish","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",80,"Venezuela",0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,4,"2019-03-29"
"933","Pa Olvidarte (feat. Manuel Turizo) - Remix",81,"ChocQuibTown","ChocQuibTown feat. Zion & Lennox feat. Farruko feat. Manuel Turizo","Pa Olvidarte (feat. Manuel Turizo) [Remix]",81,"Venezuela",0.724,0.791,7,-5.411,1,0.169,0.0441,6.55e-06,0.239,0.856,176.011,256418,4,"2019-02-01"
"934","Amanece",86,"Anuel Aa","Anuel Aa feat. Haze","Amanece",82,"Venezuela",0.79,0.631,8,-5.549,0,0.0425,0.437,0,0.158,0.889,94.039,190005,4,"2018-12-14"
"935","Déjate Querer",83,"Lalo Ebratt","Lalo Ebratt feat. Sebastian Yatra feat. Yera feat. Trapical Minds","Déjate Querer",83,"Venezuela",0.755,0.792,6,-4.238,1,0.0484,0.028,0,0.0754,0.844,106.014,202824,4,"2019-02-28"
"936","No Te Vayas",77,"Camilo","Camilo","No Te Vayas",84,"Venezuela",0.766,0.721,6,-4.46,0,0.0738,0.0527,0,0.128,0.81,92.001,201227,4,"2019-03-29"
"937","Ella Quiere Beber - Remix",85,"Anuel Aa","Anuel Aa feat. Romeo Santos","Ella Quiere Beber (Remix)",85,"Venezuela",0.75,0.665,8,-3.083,1,0.124,0.265,0,0.0515,0.697,95.239,219357,4,"2018-11-02"
"938","No Es Justo",76,"J Balvin","J Balvin feat. Zion & Lennox","Vibras",86,"Venezuela",0.684,0.811,7,-4.494,1,0.0714,0.161,0.000363,0.0871,0.721,87.866,250840,4,"2018-05-25"
"939","Sígueme - Remix",63,"Feid","Feid feat. Sech","19",87,"Venezuela",0.685,0.515,1,-5.662,0,0.241,0.62,6.44e-05,0.107,0.664,86.492,201813,4,"2019-05-17"
"940","Cristina",73,"Sebastian Yatra","Sebastian Yatra","FANTASÍA",88,"Venezuela",0.411,0.508,5,-4.342,1,0.0557,0.29,0,0.123,0.668,81.96,201627,3,"2019-04-12"
"941","I Don't Care (with Justin Bieber)",99,"Ed Sheeran","Ed Sheeran feat. Justin Bieber","I Don't Care (with Justin Bieber)",89,"Venezuela",0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,219947,4,"2019-05-10"
"942","Créeme",71,"Karol G","Karol G feat. Maluma","OCEAN",90,"Venezuela",0.715,0.874,6,-3.576,1,0.0548,0.126,0.000162,0.105,0.652,96.995,214293,4,"2019-05-03"
"943","Miss Lonely - Dimelo Flow Remix",75,"Sech","Sech feat. Justin Quiles feat. De La Ghetto feat. Dimelo Flow","Sueños",91,"Venezuela",0.669,0.711,0,-5.461,1,0.156,0.176,0,0.024,0.717,81.921,240366,4,"2019-04-19"
"944","MIA (feat. Drake)",87,"Bad Bunny","Bad Bunny feat. Drake","MIA (feat. Drake)",92,"Venezuela",0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,210368,4,"2018-10-11"
"945","Presiento",70,"Morat","Morat feat. Aitana","Balas Perdidas (Edición Especial)",93,"Venezuela",0.711,0.727,2,-3.15,1,0.162,0.168,0,0.296,0.465,180.039,174380,4,"2018-10-25"
"946","Qué Más Pues",75,"Sech","Sech feat. Justin Quiles","The Sensation",94,"Venezuela",0.563,0.565,8,-5.514,0,0.376,0.065,0.000169,0.0855,0.818,169.841,203667,4,"2018-12-06"
"947","Punto G",73,"Karol G","Karol G","OCEAN",95,"Venezuela",0.791,0.746,6,-4.716,1,0.0907,0.00938,0.000117,0.125,0.905,165.994,183160,4,"2019-05-03"
"948","Latina (feat. Maluma)",77,"Reykon","Reykon feat. Maluma","Latina (feat. Maluma)",96,"Venezuela",0.826,0.713,9,-4.017,0,0.129,0.0748,0,0.331,0.75,102.071,226739,4,"2019-05-31"
"949","Sola",77,"Manuel Turizo","Manuel Turizo","Sola",97,"Venezuela",0.704,0.706,11,-5.233,0,0.111,0.483,0,0.0965,0.856,92.965,195044,4,"2018-11-09"
"950","Baby",80,"Amenazzy","Amenazzy feat. Nicky Jam feat. Farruko","Baby",98,"Venezuela",0.7,0.71,11,-4.835,1,0.0532,0.327,0,0.129,0.582,167.971,235973,4,"2018-12-21"
"951","Reggaeton",82,"J Balvin","J Balvin","Reggaeton",99,"Venezuela",0.747,0.74,4,-4.325,0,0.191,0.0165,9.94e-05,0.101,0.552,176.059,158800,4,"2018-11-17"
"952","Tiene Novio",74,"Sech","Sech feat. Manuel Turizo","Sueños",100,"Venezuela",0.711,0.716,5,-5.914,1,0.0424,0.146,4.05e-06,0.0542,0.842,92.996,220945,4,"2019-04-19"
